doc_id,doc_type,part_number,content,metadata
install_PS8260087,installation,PS8260087,Installation guide for Kenmore Dishwasher Heating Element. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=Co8dQ7rzTMQ""}"
troubleshoot_PS8260087,troubleshooting,PS8260087,"Kenmore Dishwasher Heating Element is recommended for these issues: Not drying dishes properly, Not cleaning dishes properly, Will Not Start, Leaking, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Not cleaning dishes properly"", ""Will Not Start"", ""Leaking"", ""Not draining""]}"
product_PS9495545,product,PS9495545,"Kenmore Dishwasher Bottom Door Gasket. Fixes: Leaking, Not cleaning dishes properly, Door won’t close. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 37.84}"
install_PS9495545,installation,PS9495545,Installation guide for Kenmore Dishwasher Bottom Door Gasket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=7NfdyJp1zKA""}"
troubleshoot_PS9495545,troubleshooting,PS9495545,"Kenmore Dishwasher Bottom Door Gasket is recommended for these issues: Leaking, Not cleaning dishes properly, Door won’t close, Door latch failure. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Door latch failure""]}"
product_PS8727387,product,PS8727387,Kenmore Dishwasher Dishrack Roller - Grey. Brand: Bosch. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Bosch"", ""price"": 13.12}"
install_PS8727387,installation,PS8727387,Installation guide for Kenmore Dishwasher Dishrack Roller - Grey. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS8260227,product,PS8260227,"Kenmore Dishwasher Tub Gasket - Gray. Fixes: Leaking, Door won’t close, Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 16.79}"
install_PS8260227,installation,PS8260227,Installation guide for Kenmore Dishwasher Tub Gasket - Gray. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=lFojJCHQjRU""}"
troubleshoot_PS8260227,troubleshooting,PS8260227,"Kenmore Dishwasher Tub Gasket - Gray is recommended for these issues: Leaking, Door won’t close, Not cleaning dishes properly, Door latch failure. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Door won\u2019t close"", ""Not cleaning dishes properly"", ""Door latch failure""]}"
product_PS3406971,product,PS3406971,"KitchenAid Dishwasher Lower Dishrack Wheel. Fixes: Not cleaning dishes properly, Door won’t close, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 33.48}"
install_PS3406971,installation,PS3406971,Installation guide for KitchenAid Dishwasher Lower Dishrack Wheel. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=fz1YHu782Wk""}"
troubleshoot_PS3406971,troubleshooting,PS3406971,"KitchenAid Dishwasher Lower Dishrack Wheel is recommended for these issues: Not cleaning dishes properly, Door won’t close, Noisy, Door latch failure, Leaking, Will Not Start. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Noisy"", ""Door latch failure"", ""Leaking"", ""Will Not Start""]}"
product_PS10065979,product,PS10065979,"KitchenAid Dishwasher Upper Rack Adjuster Kit - White Wheels, Left And Right Sides. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 52.29}"
install_PS10065979,installation,PS10065979,"Installation guide for KitchenAid Dishwasher Upper Rack Adjuster Kit - White Wheels, Left And Right Sides. Difficulty: N/A. Estimated time: N/A. Video tutorial available.","{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=pZO1rcMwKBc""}"
troubleshoot_PS10065979,troubleshooting,PS10065979,"KitchenAid Dishwasher Upper Rack Adjuster Kit - White Wheels, Left And Right Sides is recommended for these issues: Door won’t close, Door latch failure, Not cleaning dishes properly, Noisy, Leaking, Will Not Start. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly"", ""Noisy"", ""Leaking"", ""Will Not Start""]}"
product_PS11756150,product,PS11756150,"KitchenAid Dishwasher Upper Rack Adjuster. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 32.45}"
install_PS11756150,installation,PS11756150,Installation guide for KitchenAid Dishwasher Upper Rack Adjuster. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS11756150,troubleshooting,PS11756150,"KitchenAid Dishwasher Upper Rack Adjuster is recommended for these issues: Door won’t close, Door latch failure, Not cleaning dishes properly, Leaking, Will Not Start, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly"", ""Leaking"", ""Will Not Start"", ""Noisy""]}"
product_PS11746591,product,PS11746591,"KitchenAid Dishwasher Rack Track Stop. Fixes: Door latch failure, Not cleaning dishes properly, Door won’t close. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.41}"
install_PS11746591,installation,PS11746591,Installation guide for KitchenAid Dishwasher Rack Track Stop. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=siE-8HethWg""}"
troubleshoot_PS11746591,troubleshooting,PS11746591,"KitchenAid Dishwasher Rack Track Stop is recommended for these issues: Door latch failure, Not cleaning dishes properly, Door won’t close, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Noisy""]}"
product_PS11750057,product,PS11750057,"KitchenAid Dishwasher Lower Dishrack Wheel Assembly. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 46.02}"
install_PS11750057,installation,PS11750057,Installation guide for KitchenAid Dishwasher Lower Dishrack Wheel Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS11750057,troubleshooting,PS11750057,"KitchenAid Dishwasher Lower Dishrack Wheel Assembly is recommended for these issues: Door won’t close, Door latch failure, Not cleaning dishes properly. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly""]}"
product_PS8260087,product,PS8260087,"KitchenAid Dishwasher Heating Element. Fixes: Not drying dishes properly, Not cleaning dishes properly, Will Not Start. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 43.95}"
install_PS8260087,installation,PS8260087,Installation guide for KitchenAid Dishwasher Heating Element. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=Co8dQ7rzTMQ""}"
troubleshoot_PS8260087,troubleshooting,PS8260087,"KitchenAid Dishwasher Heating Element is recommended for these issues: Not drying dishes properly, Not cleaning dishes properly, Will Not Start, Leaking, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Not cleaning dishes properly"", ""Will Not Start"", ""Leaking"", ""Not draining""]}"
product_PS10064063,product,PS10064063,"KitchenAid Dishwasher Dish Rack Adjuster Kit - Left And Right Side. Fixes: Door won’t close, Not cleaning dishes properly, Door latch failure. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 47.82}"
install_PS10064063,installation,PS10064063,Installation guide for KitchenAid Dishwasher Dish Rack Adjuster Kit - Left And Right Side. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=9bsgL4OExLo""}"
troubleshoot_PS10064063,troubleshooting,PS10064063,"KitchenAid Dishwasher Dish Rack Adjuster Kit - Left And Right Side is recommended for these issues: Door won’t close, Not cleaning dishes properly, Door latch failure, Leaking, Noisy, Will Not Start, Will not dispense detergent. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Not cleaning dishes properly"", ""Door latch failure"", ""Leaking"", ""Noisy"", ""Will Not Start"", ""Will not dispense detergent""]}"
product_PS12348515,product,PS12348515,KitchenAid Dishwasher Door Seal. Fixes: Leaking. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 55.51}"
install_PS12348515,installation,PS12348515,Installation guide for KitchenAid Dishwasher Door Seal. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=CQ6N_1G2zzE""}"
troubleshoot_PS12348515,troubleshooting,PS12348515,KitchenAid Dishwasher Door Seal is recommended for these issues: Leaking. This is a dishwasher part from Whirlpool.,"{""category"": ""dishwasher"", ""symptoms"": [""Leaking""]}"
product_PS11750071,product,PS11750071,"KitchenAid Dishwasher Rack Stop Clip. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 11.92}"
install_PS11750071,installation,PS11750071,Installation guide for KitchenAid Dishwasher Rack Stop Clip. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=Z-etBPckwcA""}"
troubleshoot_PS11750071,troubleshooting,PS11750071,"KitchenAid Dishwasher Rack Stop Clip is recommended for these issues: Door won’t close, Door latch failure, Not cleaning dishes properly. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly""]}"
product_PS11755592,product,PS11755592,"KitchenAid Dishwasher Lower Spray Arm. Fixes: Not cleaning dishes properly, Leaking, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 41.83}"
install_PS11755592,installation,PS11755592,Installation guide for KitchenAid Dishwasher Lower Spray Arm. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=5d9hVhnsv30""}"
troubleshoot_PS11755592,troubleshooting,PS11755592,"KitchenAid Dishwasher Lower Spray Arm is recommended for these issues: Not cleaning dishes properly, Leaking, Noisy, Not drying dishes properly, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Leaking"", ""Noisy"", ""Not drying dishes properly"", ""Not draining""]}"
product_PS12081829,product,PS12081829,LG Dishwasher Holder. Brand: LG. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 13.71}"
install_PS12081829,installation,PS12081829,Installation guide for LG Dishwasher Holder. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS12075858,product,PS12075858,LG Dishwasher Roller Assembly. Brand: LG. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 13.71}"
install_PS12075858,installation,PS12075858,Installation guide for LG Dishwasher Roller Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS3524406,product,PS3524406,"LG Dishwasher Hinge Cable. Fixes: Door latch failure, Door won’t close. Brand: LG. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 16.69}"
install_PS3524406,installation,PS3524406,Installation guide for LG Dishwasher Hinge Cable. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS3524406,troubleshooting,PS3524406,"LG Dishwasher Hinge Cable is recommended for these issues: Door latch failure, Door won’t close. This is a dishwasher part from LG.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close""]}"
product_PS12081830,product,PS12081830,LG Dishwasher Holder. Brand: LG. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 13.71}"
install_PS12081830,installation,PS12081830,Installation guide for LG Dishwasher Holder. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS16621806,product,PS16621806,"LG Dishwasher Hose Drain Assembly. Fixes: Leaking, Not draining. Brand: LG. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 63.83}"
install_PS16621806,installation,PS16621806,Installation guide for LG Dishwasher Hose Drain Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS16621806,troubleshooting,PS16621806,"LG Dishwasher Hose Drain Assembly is recommended for these issues: Leaking, Not draining. This is a dishwasher part from LG.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Not draining""]}"
product_PS12075784,product,PS12075784,LG Dishwasher Dishrack Assembly. Brand: LG. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 202.68}"
install_PS12075784,installation,PS12075784,Installation guide for LG Dishwasher Dishrack Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS3524564,product,PS3524564,"LG Dishwasher Hinge Spring. Fixes: Door latch failure, Door won’t close. Brand: LG. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 28.63}"
install_PS3524564,installation,PS3524564,Installation guide for LG Dishwasher Hinge Spring. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS3524564,troubleshooting,PS3524564,"LG Dishwasher Hinge Spring is recommended for these issues: Door latch failure, Door won’t close. This is a dishwasher part from LG.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close""]}"
product_PS17267570,product,PS17267570,LG Dishwasher Gasket. Fixes: Leaking. Brand: LG. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 62.98}"
install_PS17267570,installation,PS17267570,Installation guide for LG Dishwasher Gasket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS17267570,troubleshooting,PS17267570,LG Dishwasher Gasket is recommended for these issues: Leaking. This is a dishwasher part from LG.,"{""category"": ""dishwasher"", ""symptoms"": [""Leaking""]}"
product_PS7788355,product,PS7788355,LG Dishwasher Nozzle Assembly. Fixes: Not cleaning dishes properly. Brand: LG. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 63.04}"
install_PS7788355,installation,PS7788355,Installation guide for LG Dishwasher Nozzle Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS7788355,troubleshooting,PS7788355,LG Dishwasher Nozzle Assembly is recommended for these issues: Not cleaning dishes properly. This is a dishwasher part from LG.,"{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly""]}"
product_PS3579323,product,PS3579323,"LG Dishwasher Diverter Motor - 120v 60hz. Fixes: Not cleaning dishes properly, Noisy. Brand: LG. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""LG"", ""price"": 51.57}"
install_PS3579323,installation,PS3579323,Installation guide for LG Dishwasher Diverter Motor - 120v 60hz. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS3579323,troubleshooting,PS3579323,"LG Dishwasher Diverter Motor - 120v 60hz is recommended for these issues: Not cleaning dishes properly, Noisy. This is a dishwasher part from LG.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Noisy""]}"
product_PS11746591,product,PS11746591,"Magic Chef Dishwasher Rack Track Stop. Fixes: Door latch failure, Not cleaning dishes properly, Door won’t close. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.41}"
install_PS11746591,installation,PS11746591,Installation guide for Magic Chef Dishwasher Rack Track Stop. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=siE-8HethWg""}"
troubleshoot_PS11746591,troubleshooting,PS11746591,"Magic Chef Dishwasher Rack Track Stop is recommended for these issues: Door latch failure, Not cleaning dishes properly, Door won’t close, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Noisy""]}"
product_PS8260087,product,PS8260087,"Magic Chef Dishwasher Heating Element. Fixes: Not drying dishes properly, Not cleaning dishes properly, Will Not Start. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 43.95}"
install_PS8260087,installation,PS8260087,Installation guide for Magic Chef Dishwasher Heating Element. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=Co8dQ7rzTMQ""}"
troubleshoot_PS8260087,troubleshooting,PS8260087,"Magic Chef Dishwasher Heating Element is recommended for these issues: Not drying dishes properly, Not cleaning dishes properly, Will Not Start, Leaking, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Not cleaning dishes properly"", ""Will Not Start"", ""Leaking"", ""Not draining""]}"
product_PS11745496,product,PS11745496,"Magic Chef Dishwasher Mounting Bracket. Fixes: Door latch failure, Door won’t close, Leaking. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 14.61}"
install_PS11745496,installation,PS11745496,Installation guide for Magic Chef Dishwasher Mounting Bracket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=X7SLvFAiTkw""}"
troubleshoot_PS11745496,troubleshooting,PS11745496,"Magic Chef Dishwasher Mounting Bracket is recommended for these issues: Door latch failure, Door won’t close, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Leaking""]}"
product_PS11753379,product,PS11753379,"Magic Chef Dishwasher Drain Pump. Fixes: Not draining, Leaking, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 59.78}"
install_PS11753379,installation,PS11753379,Installation guide for Magic Chef Dishwasher Drain Pump. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=LRTH3Wq_Apw""}"
troubleshoot_PS11753379,troubleshooting,PS11753379,"Magic Chef Dishwasher Drain Pump is recommended for these issues: Not draining, Leaking, Noisy, Not cleaning dishes properly, Will Not Start. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not draining"", ""Leaking"", ""Noisy"", ""Not cleaning dishes properly"", ""Will Not Start""]}"
product_PS12578165,product,PS12578165,"Magic Chef Dishwasher Inlet Valve. Fixes: Will not fill with water, Leaking, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 52.3}"
install_PS12578165,installation,PS12578165,Installation guide for Magic Chef Dishwasher Inlet Valve. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=VfCvT80e0hc""}"
troubleshoot_PS12578165,troubleshooting,PS12578165,"Magic Chef Dishwasher Inlet Valve is recommended for these issues: Will not fill with water, Leaking, Not cleaning dishes properly, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Will not fill with water"", ""Leaking"", ""Not cleaning dishes properly"", ""Noisy""]}"
product_PS5136129,product,PS5136129,"Magic Chef Dishwasher Door Gasket With Strike - Black. Fixes: Leaking, Not cleaning dishes properly, Door latch failure. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 56.79}"
install_PS5136129,installation,PS5136129,Installation guide for Magic Chef Dishwasher Door Gasket With Strike - Black. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=2rxdEd2uJJc""}"
troubleshoot_PS5136129,troubleshooting,PS5136129,"Magic Chef Dishwasher Door Gasket With Strike - Black is recommended for these issues: Leaking, Not cleaning dishes properly, Door latch failure, Door won’t close. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Not cleaning dishes properly"", ""Door latch failure"", ""Door won\u2019t close""]}"
product_PS11750255,product,PS11750255,Magic Chef Dishwasher Rack Adjuster. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.42}"
install_PS11750255,installation,PS11750255,Installation guide for Magic Chef Dishwasher Rack Adjuster. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=7k9GUwZo2y8""}"
product_PS11745488,product,PS11745488,"Magic Chef Dishwasher Friction Sleeve. Fixes: Door latch failure, Door won’t close, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 8.92}"
install_PS11745488,installation,PS11745488,Installation guide for Magic Chef Dishwasher Friction Sleeve. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=90QAaPkiTJs""}"
troubleshoot_PS11745488,troubleshooting,PS11745488,"Magic Chef Dishwasher Friction Sleeve is recommended for these issues: Door latch failure, Door won’t close, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Noisy""]}"
product_PS11743423,product,PS11743423,"Magic Chef Dishwasher High Limit Thermostat. Fixes: Not drying dishes properly, Will Not Start, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher
Miscellaneous","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 27.87}"
install_PS11743423,installation,PS11743423,Installation guide for Magic Chef Dishwasher High Limit Thermostat. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=DXjSSXCydyk""}"
troubleshoot_PS11743423,troubleshooting,PS11743423,"Magic Chef Dishwasher High Limit Thermostat is recommended for these issues: Not drying dishes properly, Will Not Start, Not cleaning dishes properly. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Will Not Start"", ""Not cleaning dishes properly""]}"
product_PS1734917,product,PS1734917,"Magic Chef Dishwasher Chopper Assembly. Fixes: Not cleaning dishes properly, Noisy, Not draining. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 33.85}"
install_PS1734917,installation,PS1734917,Installation guide for Magic Chef Dishwasher Chopper Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=ERz-tNJUxH0""}"
troubleshoot_PS1734917,troubleshooting,PS1734917,"Magic Chef Dishwasher Chopper Assembly is recommended for these issues: Not cleaning dishes properly, Noisy, Not draining, Will Not Start, Will not fill with water, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Noisy"", ""Not draining"", ""Will Not Start"", ""Will not fill with water"", ""Leaking""]}"
product_PS3406971,product,PS3406971,"Maytag Dishwasher Lower Dishrack Wheel. Fixes: Not cleaning dishes properly, Door won’t close, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 33.48}"
install_PS3406971,installation,PS3406971,Installation guide for Maytag Dishwasher Lower Dishrack Wheel. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=fz1YHu782Wk""}"
troubleshoot_PS3406971,troubleshooting,PS3406971,"Maytag Dishwasher Lower Dishrack Wheel is recommended for these issues: Not cleaning dishes properly, Door won’t close, Noisy, Door latch failure, Leaking, Will Not Start. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Noisy"", ""Door latch failure"", ""Leaking"", ""Will Not Start""]}"
product_PS11756150,product,PS11756150,"Maytag Dishwasher Upper Rack Adjuster. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 32.45}"
install_PS11756150,installation,PS11756150,Installation guide for Maytag Dishwasher Upper Rack Adjuster. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS11756150,troubleshooting,PS11756150,"Maytag Dishwasher Upper Rack Adjuster is recommended for these issues: Door won’t close, Door latch failure, Not cleaning dishes properly, Leaking, Will Not Start, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly"", ""Leaking"", ""Will Not Start"", ""Noisy""]}"
